id,alias,name,image_url,is_closed,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
2eIez2Q7S8-btrCf5hXXaQ,la-granja-miami-11,La Granja,https://s3-media0.fl.yelpcdn.com/bphoto/KNna1QRNb1BPWbDitPD3Ag/o.jpg,False,112,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 25.78309715626249, 'longitude': -80.26368865119036}","['pickup', 'delivery']",$$,"{'address1': '1199 NW 42nd Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['1199 NW 42nd Ave', 'Miami, FL 33126']}",13056424516.0,(305) 642-4516,4156.836739454165
bh-6ZP9GIr36mP5U7UCuxQ,fritanga-el-triunfo-miami,Fritanga El Triunfo,https://s3-media0.fl.yelpcdn.com/bphoto/g9Bp8B4Em1dyRRf3iBiJKQ/o.jpg,False,1,"[{'alias': 'nicaraguan', 'title': 'Nicaraguan'}]",5.0,"{'latitude': 25.771694747662053, 'longitude': -80.23036669999999}",[],,"{'address1': '2175 SW 1st St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['2175 SW 1st St', 'Miami, FL 33135']}",17867361137.0,(786) 736-1137,6145.750537792172
E9o0PMAyrBar8NhBYJzyXA,bouchon-bistro-coral-gables,Bouchon Bistro,https://s3-media0.fl.yelpcdn.com/bphoto/Oh4zmm_N7sn60aXOjIG_Pg/o.jpg,False,165,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,"{'latitude': 25.75298833063511, 'longitude': -80.2567275423279}",[],,"{'address1': '2101 Galiano St', 'address2': None, 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['2101 Galiano St', 'Coral Gables, FL 33134']}",13059901360.0,(305) 990-1360,3137.09040759182
Z4_MkMLc_CA4kkAYOj5EzA,pastis-miami-miami,Pastis Miami,https://s3-media0.fl.yelpcdn.com/bphoto/fr92o1VCvYm8LL9mffJ2qQ/o.jpg,False,395,"[{'alias': 'french', 'title': 'French'}]",4.4,"{'latitude': 25.8011472, 'longitude': -80.2019445}",[],,"{'address1': '380 NW 26th St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['380 NW 26th St', 'Miami, FL 33127']}",13056863050.0,(305) 686-3050,10156.522443552038
5Rq4O0gzalOQ79NenZUyqg,tinta-y-café-miami-2,Tinta y Café,https://s3-media0.fl.yelpcdn.com/bphoto/Vi04LaBF6_K2WUX1VmI8uA/o.jpg,False,1089,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.3,"{'latitude': 25.7592231998562, 'longitude': -80.2586163778576}","['pickup', 'delivery']",$$,"{'address1': '1315 Ponce De Leon Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['1315 Ponce De Leon Blvd', 'Miami, FL 33134']}",13052850101.0,(305) 285-0101,3032.332516494063
s2p1QR3elkf8u7KrjXB2xQ,beauty-and-the-butcher-coral-gables,Beauty & The Butcher,https://s3-media0.fl.yelpcdn.com/bphoto/Utjlj4hL3sRZzuDAElrOwQ/o.jpg,False,300,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.2,"{'latitude': 25.70503064, 'longitude': -80.28518782}",[],$$$,"{'address1': '6915 SW 57th Ave', 'address2': '', 'address3': None, 'city': 'Coral Gables', 'zip_code': '33143', 'country': 'US', 'state': 'FL', 'display_address': ['6915 SW 57th Ave', 'Coral Gables, FL 33143']}",13056659661.0,(305) 665-9661,5322.646087733938
_VXHJo6EeSHVH-EqF8CpMQ,the-gibson-room-miami-2,The Gibson Room,https://s3-media0.fl.yelpcdn.com/bphoto/yJuuQTRndTbYq6EeFgofTQ/o.jpg,False,110,"[{'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 25.75031, 'longitude': -80.2307}",[],,"{'address1': '2224 SW 22nd St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33145', 'country': 'US', 'state': 'FL', 'display_address': ['2224 SW 22nd St', 'Miami, FL 33145']}",13055704311.0,(305) 570-4311,5748.0375270652885
uyaz8BMIp2n7lhSpjZ8quA,l-atelier-de-joel-robuchon-miami-2,L'Atelier de Joel Robuchon,https://s3-media0.fl.yelpcdn.com/bphoto/h2LT3_o9BJArLW_ILAoF8g/o.jpg,False,207,"[{'alias': 'french', 'title': 'French'}]",4.2,"{'latitude': 25.814314, 'longitude': -80.1924526}",['delivery'],$$$$,"{'address1': '151 NE 41st', 'address2': 'Ste 235', 'address3': '', 'city': 'Miami', 'zip_code': '33137', 'country': 'US', 'state': 'FL', 'display_address': ['151 NE 41st', 'Ste 235', 'Miami, FL 33137']}",13054029070.0,(305) 402-9070,11802.717814246582
EqgQGtEGzBdYIIMAONMGAg,mama-lady-asados-hialeah,Mama Lady Asados,https://s3-media0.fl.yelpcdn.com/bphoto/fSJCepu49iBQCkJxIsPcjQ/o.jpg,False,5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'nicaraguan', 'title': 'Nicaraguan'}]",4.4,"{'latitude': 25.81616, 'longitude': -80.27123}",[],,"{'address1': '499 E Okeechobee Rd', 'address2': None, 'address3': '', 'city': 'Hialeah', 'zip_code': '33010', 'country': 'US', 'state': 'FL', 'display_address': ['499 E Okeechobee Rd', 'Hialeah, FL 33010']}",17862398277.0,(786) 239-8277,7222.876309982498
LB-ikckbQIHkf-6lAPu0nw,eight-bar-miami-3,Eight Bar,https://s3-media0.fl.yelpcdn.com/bphoto/u8YdcO8SlxaaojofrjB8rA/o.jpg,False,34,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"{'latitude': 25.7808, 'longitude': -80.192}",[],,"{'address1': '699 NE 1st Ave', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['699 NE 1st Ave', 'Miami, FL 33132']}",,,10114.263343968758
1YePkc_OuQ_CP2ketEi5rQ,mottai-coral-gables,Mottai,https://s3-media0.fl.yelpcdn.com/bphoto/kFUUi6xPzl-hrBD59IO6Qw/o.jpg,False,7,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"{'latitude': 25.74561189633244, 'longitude': -80.25814566475233}",[],,"{'address1': '2881 Ponce De Leon Blvd', 'address2': '', 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['2881 Ponce De Leon Blvd', 'Coral Gables, FL 33134']}",13054542488.0,(305) 454-2488,3093.4513981786395
C0oehMtQSl_JOKWIX6ORzQ,ristorante-fratelli-milano-miami,Ristorante Fratelli Milano,https://s3-media0.fl.yelpcdn.com/bphoto/4Az9udLB5AK3hSqTBu3VrA/o.jpg,False,1423,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,"{'latitude': 25.7734433, 'longitude': -80.1898863}","['pickup', 'delivery']",$$,"{'address1': '213 SE 1st St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['213 SE 1st St', 'Miami, FL 33131']}",13053732300.0,(305) 373-2300,10094.086948004002
M8_TrApVKwxuD429kilFAw,doc-bs-restaurant-bar-coral-gables-2,Doc B's Restaurant + Bar,https://s3-media0.fl.yelpcdn.com/bphoto/_FWHzgAGYVL5u80HiA9a7g/o.jpg,False,727,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,"{'latitude': 25.74977, 'longitude': -80.26088}","['pickup', 'delivery']",$$,"{'address1': '301 Miracle Mile', 'address2': '', 'address3': None, 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['301 Miracle Mile', 'Coral Gables, FL 33134']}",17868641220.0,(786) 864-1220,2740.2478542499766
dwHtZFNaxq62OUVG9FxndA,jaguar-restaurant-miami-6,Jaguar Restaurant - Coconut Grove,https://s3-media0.fl.yelpcdn.com/bphoto/a3o_jRJvd_rEfvJqCApWgw/o.jpg,False,1204,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.1,"{'latitude': 25.72829653789666, 'longitude': -80.2428111401923}","['pickup', 'delivery']",$$,"{'address1': '3067 Grand Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3067 Grand Ave', 'Miami, FL 33133']}",13054440216.0,(305) 444-0216,5288.993265679787
ZPrrMX0n6INLmlnJ9Nu_oQ,madrid-tapas-y-vinos-miami-4,Madrid Tapas Y Vinos,https://s3-media0.fl.yelpcdn.com/bphoto/RW7FsVPqo2t8vNhH5j83NA/o.jpg,False,349,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 25.7775426223252, 'longitude': -80.2637512404755}","['pickup', 'delivery']",$$,"{'address1': '525 NW 42nd Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['525 NW 42nd Ave', 'Miami, FL 33126']}",17863912471.0,(786) 391-2471,3670.555793487845
snJPBuR3TtYfapCHuZWsOQ,manjay-miami,Manjay Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/DTVwdv9bN3dfe4Hh5MDoug/o.jpg,False,171,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.4,"{'latitude': 25.851947, 'longitude': -80.19344}","['pickup', 'delivery']",$$,"{'address1': '8300 NE 2nd Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33138', 'country': 'US', 'state': 'FL', 'display_address': ['8300 NE 2nd Ave', 'Miami, FL 33138']}",13059083849.0,(305) 908-3849,14531.982674772153
E3ReCbRJl7dDf1K_ZIznSw,cafe-l-artisan-no-title,Cafe L'Artisan,https://s3-media0.fl.yelpcdn.com/bphoto/XdNp7VrOL97NKacJVuYySw/o.jpg,False,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 25.77981, 'longitude': -80.29596}",[],,"{'address1': '701 NW 62nd Ave', 'address2': 'Ste 120', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['701 NW 62nd Ave', 'Ste 120', 'Miami, FL 33126']}",13052691996.0,(305) 269-1996,3103.5082188973797
FlwH8ubnK7rBYJaqAyr6fA,ventanas-restaurant-bar-and-lounge-miami,Ventanas Restaurant Bar & Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/1g2acJK9Iwj1Z2M0YtO6Ow/o.jpg,False,11,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}]",4.1,"{'latitude': 25.735223, 'longitude': -80.257644}",['delivery'],$$,"{'address1': '3861 SW 40th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33146', 'country': 'US', 'state': 'FL', 'display_address': ['3861 SW 40th St', 'Miami, FL 33146']}",17863539460.0,(786) 353-9460,3632.356512476082
8_cuODO8G0yuzQO_fRW5kA,toro-toro-miami-7,Toro Toro,https://s3-media0.fl.yelpcdn.com/bphoto/y0TVFsC5kqPsHlcucQ1U6Q/o.jpg,False,1429,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 25.772572, 'longitude': -80.185336}","['pickup', 'delivery']",$$$,"{'address1': '100 Chopin Plz', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['100 Chopin Plz', 'Miami, FL 33131']}",13053724710.0,(305) 372-4710,10517.754629238952
icKTH2PWMX2kbgGXkSHYow,tacos-19-miami,Tacos 19,https://s3-media0.fl.yelpcdn.com/bphoto/cWa6XrlBaCtNs4yVZYAvmA/o.jpg,False,23,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"{'latitude': 25.757851409148767, 'longitude': -80.30829409352302}",[],,"{'address1': '1325 SW 70th Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33144', 'country': 'US', 'state': 'FL', 'display_address': ['1325 SW 70th Ave', 'Miami, FL 33144']}",17868566312.0,(786) 856-6312,2102.851973435609
dYilRUDRuLck9_oC36O8DA,le-parc-cafe-miami,Le Parc Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/Gal_-GprwPMcpJgs9bgcAA/o.jpg,False,77,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.3,"{'latitude': 25.752923042166735, 'longitude': -80.27449089999999}","['pickup', 'delivery']",$$,"{'address1': '997 N Greenway Dr', 'address2': None, 'address3': 'Coral Gables Golf & Country Club', 'city': 'Miami', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['997 N Greenway Dr', 'Coral Gables Golf & Country Club', 'Miami, FL 33134']}",13057228785.0,(305) 722-8785,1358.0716998266364
wCmM7JcQ6UVgHRvjH9_ebA,rickenbacker-restaurant-miami,Rickenbacker Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/KnARedvqW52KObzbqalpNQ/o.jpg,False,36,"[{'alias': 'newamerican', 'title': 'New American'}]",3.5,"{'latitude': 25.79453, 'longitude': -80.25954}",['delivery'],$$,"{'address1': '3900 NW 21st St', 'address2': '', 'address3': 'Inside of the Sheraton Miami Airport', 'city': 'Miami', 'zip_code': '33142', 'country': 'US', 'state': 'FL', 'display_address': ['3900 NW 21st St', 'Inside of the Sheraton Miami Airport', 'Miami, FL 33142']}",13058713800.0,(305) 871-3800,5440.328925931975
kvrpbq-j_Ulq6c_dmWv8oA,bulla-gastrobar-coral-gables-4,Bulla Gastrobar,https://s3-media0.fl.yelpcdn.com/bphoto/S4-nSt2lsxfqWG4EJlzBsA/o.jpg,False,1680,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.3,"{'latitude': 25.748518, 'longitude': -80.258901}","['pickup', 'delivery']",$$,"{'address1': '2500 Ponce De Leon Blvd', 'address2': '', 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['2500 Ponce De Leon Blvd', 'Coral Gables, FL 33134']}",17868106215.0,(786) 810-6215,2957.4684302850164
8cFtrhGR1jfM5dbJwPm9nw,no-manches-que-rico-miami,No manches que rico,https://s3-media0.fl.yelpcdn.com/bphoto/TTI6DcPlWltjxXqAeFil0w/o.jpg,False,196,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 25.76314000250607, 'longitude': -80.2963473}","['pickup', 'delivery']",$$,"{'address1': '6212 SW 8th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['6212 SW 8th St', 'Miami, FL 33155']}",17862290002.0,(786) 229-0002,1415.9443860479296
zeD0dnP6grNMgO43Q5SlGg,charlatam-miami,Charlatam,https://s3-media0.fl.yelpcdn.com/bphoto/FiFSijf-Mjw8oFPtacZE8g/o.jpg,False,8,"[{'alias': 'latin', 'title': 'Latin American'}]",5.0,"{'latitude': 25.75536, 'longitude': -80.207567}",[],,"{'address1': '2525 SW 3rd Ave', 'address2': 'Ste cu2', 'address3': '', 'city': 'Miami', 'zip_code': '33129', 'country': 'US', 'state': 'FL', 'display_address': ['2525 SW 3rd Ave', 'Ste cu2', 'Miami, FL 33129']}",17864520126.0,(786) 452-0126,8069.762464857534
Kvr6dEn6ZLfH8--kiaclwA,dcg-district-chicken-and-gyro-miami,DCG - District Chicken & Gyro,https://s3-media0.fl.yelpcdn.com/bphoto/pLPqOOsqShlQXKYswIOQHw/o.jpg,False,48,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'halal', 'title': 'Halal'}]",4.6,"{'latitude': 25.76612370872205, 'longitude': -80.19379679999999}","['pickup', 'delivery']",,"{'address1': '26 SW 8th St', 'address2': 'Fl 1', 'address3': None, 'city': 'Miami', 'zip_code': '33130', 'country': 'US', 'state': 'FL', 'display_address': ['26 SW 8th St', 'Fl 1', 'Miami, FL 33130']}",,,9554.127490029654
go0lJ37XDIoKO-TxJmRJSQ,tam-tam-miami,Tam Tam,https://s3-media0.fl.yelpcdn.com/bphoto/WS2sxVgS97usYwpfAdIpHQ/o.jpg,False,229,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.4,"{'latitude': 25.775220505881222, 'longitude': -80.19508642120888}",[],$$$,"{'address1': '99 NW 1st St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33128', 'country': 'US', 'state': 'FL', 'display_address': ['99 NW 1st St', 'Miami, FL 33128']}",17869336378.0,(786) 933-6378,9636.760225923055
-fCMdb5Rfc0oTOWBnW9RSA,la-rosa-fine-cuban-cuisine-miami,La Rosa Fine Cuban Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/P-uLajC4zr-A44lQys5Jtg/o.jpg,False,537,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.1,"{'latitude': 25.779044, 'longitude': -80.262671}",['pickup'],$$,"{'address1': '4041 NW 7th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['4041 NW 7th St', 'Miami, FL 33126']}",13055411715.0,(305) 541-1715,3867.360398847775
bcjpKKj5cnfg8fvmMeVyfw,fooqs-miami-5,Fooq's,https://s3-media0.fl.yelpcdn.com/bphoto/K6luG8yD8avUSdz0CS4A-Q/o.jpg,False,17,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.7,"{'latitude': 25.8419927, 'longitude': -80.1991753}",[],,"{'address1': '150 NW 73rd St', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33150', 'country': 'US', 'state': 'FL', 'display_address': ['150 NW 73rd St', 'Miami, FL 33150']}",17862149076.0,(786) 214-9076,13321.616279262871
bUAxNjDUfuXliayLcrZM2A,world-famous-house-of-mac-miami-8,World Famous House of Mac,https://s3-media0.fl.yelpcdn.com/bphoto/biIIFlKoiOQkCzzLxpBLPg/o.jpg,False,1497,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.2,"{'latitude': 25.794833670759388, 'longitude': -80.20686298614746}","['pickup', 'delivery']",$$,"{'address1': '1951 NW 7th Ave', 'address2': 'Ste 190', 'address3': '', 'city': 'Miami', 'zip_code': '33136', 'country': 'US', 'state': 'FL', 'display_address': ['1951 NW 7th Ave', 'Ste 190', 'Miami, FL 33136']}",17866366967.0,(786) 636-6967,9375.791146989442
7vfXSyGcwevo-u8fzo9Ddg,si-papa-miami,Si Papa,https://s3-media0.fl.yelpcdn.com/bphoto/Mi7DhJvyvDic1jJdCifltw/o.jpg,False,34,"[{'alias': 'italian', 'title': 'Italian'}]",4.1,"{'latitude': 25.72779003037931, 'longitude': -80.24506354498811}",[],$$,"{'address1': '3190 Commodore Plz', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3190 Commodore Plz', 'Miami, FL 33133']}",,,5127.411168026675
ZYdNJXIpa4PJI4yUFFpSKQ,giovannis-ristorante-miami-2,Giovanni's Ristorante,https://s3-media0.fl.yelpcdn.com/bphoto/zm-hUzJMqkyp_unz9D68gg/o.jpg,False,220,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.6,"{'latitude': 25.760843, 'longitude': -80.3344}",['delivery'],$$,"{'address1': '8522 SW 8th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33144', 'country': 'US', 'state': 'FL', 'display_address': ['8522 SW 8th St', 'Miami, FL 33144']}",13052626966.0,(305) 262-6966,4726.508876199263
FsxeioKuJn80mYzvNcgj3g,el-ñaño-miami-miami,El Ñaño Miami,https://s3-media0.fl.yelpcdn.com/bphoto/kuz_1x6vuC2KN3f4k6chLQ/o.jpg,False,13,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}]",4.2,"{'latitude': 25.74972, 'longitude': -80.26156}",[],,"{'address1': '339 Miracle Mile', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['339 Miracle Mile', 'Miami, FL 33134']}",34635181771.0,635 18 17 71,2676.0209144933624
cD6Qe1U1YXFgzOqo4Wn4Hw,baiablu-italian-restaurant-miami,Baiablu  Italian Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/B0mJDd1-LTlRCVd_4DOo5w/o.jpg,False,61,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.7,"{'latitude': 25.72758034870118, 'longitude': -80.2450332}","['restaurant_reservation', 'delivery', 'pickup']",,"{'address1': '3176 Commodore Plz', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3176 Commodore Plz', 'Miami, FL 33133']}",17868852242.0,(786) 885-2242,5142.658217789918
2SJpb38UqPLwfMukVG8NKg,the-mediterranean-kitchen-miami,The Mediterranean Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/uuQ6iCLKtODztq54kbc1nw/o.jpg,False,8,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.3,"{'latitude': 25.796845, 'longitude': -80.276198}",[],,"{'address1': '2100 NW 42nd Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['2100 NW 42nd Ave', 'Miami, FL 33126']}",13058693387.0,(305) 869-3387,5036.210125431076
F5D1pd8UUqMhz4WcTLH9yg,the-pilot-house-miami-springs,The Pilot House,https://s3-media0.fl.yelpcdn.com/bphoto/oMJSEsNXvoEusUSHYAtwdw/o.jpg,False,59,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.9,"{'latitude': 25.8084647132998, 'longitude': -80.27683214931436}",[],,"{'address1': '4909 NW 36th St', 'address2': '', 'address3': None, 'city': 'Miami Springs', 'zip_code': '33166', 'country': 'US', 'state': 'FL', 'display_address': ['4909 NW 36th St', 'Miami Springs, FL 33166']}",17864822513.0,(786) 482-2513,6287.570192833252
y3IUa3O3IIZ7jdiiYfnzZw,perrys-steakhouse-and-grille-coral-gables-2,Perry's Steakhouse & Grille,https://s3-media0.fl.yelpcdn.com/bphoto/AjjRNJxQMeR_AheGNtkITQ/o.jpg,False,574,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 25.7328, 'longitude': -80.25983}","['pickup', 'delivery']",$$$,"{'address1': '4251 Salzedo St', 'address2': '', 'address3': None, 'city': 'Coral Gables', 'zip_code': '33146', 'country': 'US', 'state': 'FL', 'display_address': ['4251 Salzedo St', 'Coral Gables, FL 33146']}",17867039094.0,(786) 703-9094,3595.875533498457
3DQXvYDqwwbWDD8E98zk4A,osaka-miami,Osaka,https://s3-media0.fl.yelpcdn.com/bphoto/XolOQWZQyzXN3G3ZPwlPfg/o.jpg,False,312,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.4,"{'latitude': 25.76037, 'longitude': -80.19033}","['pickup', 'delivery']",$$$$,"{'address1': '1300 Brickell Bay Dr', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['1300 Brickell Bay Dr', 'Miami, FL 33131']}",17866274800.0,(786) 627-4800,9835.632024562485
FC1HGH4fr6UbK4s0K54Asg,b-bistro-bakery-miami-2,B Bistro + Bakery,https://s3-media0.fl.yelpcdn.com/bphoto/pMrx15CKoVhT0cLx5Jrp7w/o.jpg,False,1213,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,"{'latitude': 25.767529000000025, 'longitude': -80.19103729999999}","['delivery', 'pickup']",$$,"{'address1': '600 Brickell Ave', 'address2': 'Ste 175', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['600 Brickell Ave', 'Ste 175', 'Miami, FL 33131']}",13053306310.0,(305) 330-6310,9851.903365385766
xoJaSxGkTmIIO3_iwqO4wQ,herb-n-kitchen-miami,Herb N’ Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/Du0TvhozXpI8l0YnDJtGjg/o.jpg,False,6,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 25.782184862505197, 'longitude': -80.27869257724802}",[],,"{'address1': '5101 Blue Lagoon Dr', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['5101 Blue Lagoon Dr', 'Miami, FL 33126']}",,,3396.087563403464
rKfV44slY5ZAERBLTaE6HA,chop-steakhouse-and-bar-coconut-grove-3,Chop Steakhouse & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/eP_c4V-hLfDuqOpfObRgbA/o.jpg,False,147,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,"{'latitude': 25.72873, 'longitude': -80.242211}",[],,"{'address1': '3015 Grande Ave', 'address2': 'Ste 101', 'address3': None, 'city': 'Coconut Grove', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3015 Grande Ave', 'Ste 101', 'Coconut Grove, FL 33133']}",13056920762.0,(305) 692-0762,5322.906807558563
